Ticker;Sector;NAME;Year;PL;PT;DIR;LL_Consolidado;PR_all;PS_all;Legal Index;Leverage Index;Governance Index;Global Index;Legal Ranking;Governance Ranking;Leverage Ranking;Global Points;Global Ranking;LPA;Aplicações Financeiras;Caixa e Equivalentes de Caixa;Clientes;Despesas Financeiras;Despesas/Receitas Operacionais;Empréstimos e Financiamentos;Fornecedores;Imobilizado;Intangível;Investimentos;Outras Despesas Operacionais;Passivo Circulante;Passivo Não Circulante;Capacidade Financeira
TUPY3.SA;Bens Industriais;TUPY S.A.;2012;1185854976;2615398912;10602400;66357000;99748000;380474000;-0,825593864;-0,546587341;5,258677281;0,765225553;87;80;79;83,25;93;0,580662945;658040;2397;244687;-249786;-270274;530993;254539;1578522;514318;8527;-61986;1078319;1537080;905124
ZAMP3.SA;Consumo Cíclico;ZAMP S.A.;2018;1716960000;808672000;18299249,22;128036000;10730000;41383000;2,093927458;1,123184678;5,996789784;2,826957345;30;93;15;42;28;0,575853508;415622;174963;0;-44608;-1330221;161581;241243;928225;714316;0;0;599675;208997;590585
ALPA3.SA;Consumo Cíclico;ALPARGATAS S.A.;2018;2469838080;1510267008;23561157,79;324040992;45410000;117988000;1,746389396;0,635365182;12,75318628;4,220332563;35;70;25;41,25;27;0,572721694;22156;518782;972499;-209302;-1254760;382258;449069;770722;453324;2322;-269792;1159610;350657;1513437
DXCO3.SA;Materiais Básicos;DEXCO S.A.;2012;4023604992;3734992896;43000000;459711008;145289000;144992000;2,170595674;0,077272462;9,690953674;3,527354371;38;69;35;45;41;0,572212622;0;1032077;796008;-208450;-490575;681774;211829;3257083;570455;174476;0;1268582;2466411;1828085
PTBL3.SA;Bens Industriais;PBG S/A;2013;191856992;713051008;8520234;90511000;20543000;14220000;5,365049226;-0,730935109;9,623065047;4,905557098;25;65;95;52,5;63;0,569130117;0;57677;163801;-39363;-165040;91068;153842;265572;18744;198;-17778;352485;360566;221478
PNVL3.SA;Saúde;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;2019;524176000;936108992;9736761,5;76755000;7713000;124010000;-0,381057979;-0,440048109;6,883011204;1,420211784;77;99;80;83,25;98,5;0,566539556;0;71437;276521;-42718;-689143;78251;303155;551658;33085;284;0;501244;434865;347958
AMBP3.SA;Utilidade Pública;AMBIPAR PARTICIPACOES E EMPREENDIMENTOS S/A;2022;1299549952;8583361024;5286144;108745000;2373000;6691000;15,25242864;-0,848596611;19,57170595;12,30699165;21;79;170;72,75;67,5;0,564782113;57167;2853123;1041766;-665439;-128693;928568;246014;1977413;3279535;7620;0;1822364;6760997;3952056
GGBR3.SA;Materiais Básicos;GERDAU S.A.;2019;27173126144;26829842432;38901506,76;1216887040;809299000;11730654000;-0,896264348;0,012794846;30,28123153;7,125374421;119;47;48;83,25;98,5;0,563005913;3652949;2641652;0;-1732427;-1019350;1562226;3762768;16678807;10142573;1812399;-208691;7424537;19405306;6294601
LREN3.SA;Consumo Cíclico;LOJAS RENNER S.A.;2014;1855267968;3466272000;34418643,11;471420000;50257000;1000;471419;-0,464765613;12,69664686;235712,558;1;58;76;34;23;0,561432042;0;834340;1908518;-186963;-2248855;559537;561480;1304065;368084;63;-505678;2037362;1428910;2742858
EVEN3.SA;Consumo Cíclico;EVEN CONSTRUTORA E INCORPORADORA S.A.;2019;1877442048;3106103040;4210000;142740000;15436000;55000000;1,595272727;-0,395563501;32,90498812;8,924992519;38;44;77;49,25;36,5;0,559938086;434795;496597;641994;-81097;-305485;471940;86657;15682;1042;22145;-14922;1341434;1764669;1573386
WEGE3.SA;Bens Industriais;WEG S.A.;2020;11930298368;7997598208;10085000;2395956992;612705000;432599000;4,538517176;0,491735151;236,5763006;61,53626754;36;11;26;27,25;7;0,557971578;592794;3892140;3417251;-1090101;-2621183;642284;1249368;4877210;1595475;1023;-510136;5882044;2115554;7902185
RENT3.SA;Consumo Cíclico;LOCALIZA RENT A CAR S.A.;2013;1341208064;3236992000;35271679,81;384344000;55174000;22961000;15,7389922;-0,585662225;9,896674104;10,19724907;12;64;84;43;37,5;0,557877171;0;1010740;408262;-187094;-410004;275394;460482;2947474;59645;0;-3316;976658;2260334;1419002
MULT3.SA;Financeiro;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;2016;4456359936;3498085888;36789548,15;311801984;13211000;53438000;4,834836334;0,273942401;7,475287131;4,35472555;14;65;28;30,25;15,5;0,552605622;361721;105647;297249;-290515;-194644;380778;147526;30453;347649;6178102;-25166;717024;2781062;764617
CSAN3.SA;Petróleo, Gás e Biocombustíveis;COSAN S.A.;2020;11505813504;24255010816;34003432,52;908814016;887794000;11549313000;-0,921310123;-0,525631483;25,72712572;5,839718498;137;61;109;111;127;0,551235574;0;4614053;1585708;-3292277;-1263482;2372523;1875192;1197158;10045296;8321913;71774;6415113;17839897;6199761
DESK3.SA;Comunicações;DESKTOP S.A.;2022;951868992;1568989056;10521416,11;54992000;21727000;17753000;2,097617304;-0,393323371;4,226672857;2,007146024;48;132;96;81;79,5;0,550572252;182793;68629;82546;-194407;-200856;91451;83378;1197595;793656;0;9191;453927;1115062;333968
PNVL3.SA;Saúde;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;2018;463912000;536463008;6500000;74982000;4913000;65943000;0,137072927;-0,135239535;10,53569231;2,668649656;53;77;60;60,75;65;0,549921817;0;39141;198860;-21072;-604378;79581;279772;234418;24979;284;0;470228;66235;238001
GRND3.SA;Consumo Cíclico;GRENDENE S.A.;2019;3682436096;382011008;9800000;494953984;3161000;40443000;11,23831031;8,639607286;49,50550857;20,15543412;11;31;2;13,75;2;0,548935364;1314338;18072;908297;-122714;-590995;92878;27845;484823;32339;31898;-31491;297942;84069;2240707
PETR3.SA;Petróleo, Gás e Biocombustíveis;PETROLEO BRASILEIRO S.A. PETROBRAS;2020;3,1115E+11;6,76269E+11;45259009,73;6246000128;11427000000;2,01505E+11;-0,96900325;-0,539902041;137,0056737;33,63194129;143;20;113;104,75;118;0,544916473;3424000;60856000;0;-52405000;-74341000;51364000;35645000;645434000;77678000;17010000;-40524000;136287000;539982000;64280000
GRND3.SA;Consumo Cíclico;GRENDENE S.A.;2014;2327933952;354079008;8130000;485259008;2159000;18630000;25,04718239;5,574617245;58,68745486;28,58910922;7;20;5;9,75;2;0,54432018;634472;26324;907344;-84895;-636506;99567;36287;368179;51627;412;-9473;282003;72076;1568140
DXCO3.SA;Materiais Básicos;DEXCO S.A.;2020;5188363776;6310155776;38500000;453983008;505867000;987578000;-0,540306682;-0,177775643;10,79176644;2,383344359;110;96;66;95,5;108;0,543505527;0;1728413;1239315;-269287;-1179937;573384;1089575;3512641;730784;963437;-76298;2411801;3898355;2967728
SHUL3.SA;Bens Industriais;SCHULZ S.A.;2021;908481024;1272308992;11736957,83;192716000;1070000;37397000;4,153247587;-0,285958812;15,41958698;5,860030836;47;105;83;70,5;54;0,539795072;373830;74288;415915;-300422;-138847;232324;125397;645133;21746;22471;-36199;481462;790847;864033
CMIN3.SA;Materiais Básicos;CSN MINERAÇÃO S.A.;2022;11393427456;13660168192;27358143;2950298112;67756000;9948273000;-0,703436153;-0,165937981;106,8398527;26,31676061;129;25;69;88;91;0,537833015;247326;6489572;0;-1116416;-1436726;1045990;1384390;8356288;4387152;1425588;-411531;4642823;9017345;6736898
TOTS3.SA;Tecnologia da Informação;TOTVS S.A.;2014;1118061952;1025804032;32065640,42;262798000;12518000;230507000;0,140086852;0,089937178;7,195626114;1,891434249;51;70;38;52,5;58;0,537692221;35169;697901;389496;-57826;-826212;59148;35479;79121;652086;0;-579512;379611;646193;1122566
PRNR3.SA;Bens Industriais;PRINER SERVIÇOS INDUSTRIAIS S.A.;2022;221762000;398176992;3617445,82;64934000;5706000;14475000;3,485941278;-0,44305672;16,95023429;5,869765032;40;89;104;68,25;59;0,536395468;10848;105039;205273;-30043;-94124;40208;33383;174189;31596;0;0;259122;139055;321160
ALPA3.SA;Consumo Cíclico;ALPARGATAS S.A.;2013;1834450944;1527533056;18748670;309763008;37269000;129975000;1,383250687;0,200923893;15,52186571;4,622322744;44;52;35;43,75;39;0,534881849;679718;134682;801554;-150338;-1095170;275311;384055;624264;240099;183098;-89360;1014522;513011;1615954
PNVL3.SA;Saúde;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;2021;1046195008;1334865024;12299000;79426000;18101000;100558000;-0,210147378;-0,216254086;5,457923408;1,205343642;103;137;75;104,5;112,5;0,531090027;155216;54435;324615;-43908;-887070;189137;464714;874106;59944;5;0;814974;519891;534266
ITSA3.SA;Financeiro;ITAUSA S.A.;2012;32708999168;3,31308E+11;18571200;5040000000;7497000;632000;7973,683544;-0,90127314;270,3879555;4054,213443;5;7;105;30,5;17,5;0,527356029;117859000;5190000;71441000;-34038000;-14448000;0;0;5463000;3200000;1281000;-3427000;179805000;151503000;194490000
TEND3.SA;Consumo Cíclico;CONSTRUTORA TENDA S.A.;2016;1075622016;786526976;14084507,77;47269000;44950000;474544000;-0,900390691;0,367558963;2,356098827;0,230719102;85;81;26;69,25;74;0,524546958;195073;28414;250474;-47300;-234727;41333;31664;30143;17865;147831;-49042;353538;432989;473961
YDUQ3.SA;Consumo Cíclico;YDUQS PARTICIPACOES S.A.;2021;3241584128;6656210944;35493091,82;158171008;221474000;1772548000;-0,910766305;-0,512998588;3,45638855;0,280464338;154;146;120;143,5;162;0,524451294;908779;905461;957746;-683216;-1842531;1194397;183529;2534968;3508563;338;-2599;1865939;4790272;2771986
TASA3.SA;Bens Industriais;TAURUS ARMAS S.A.;2019;-304620992;1371060992;10175400;43426000;116109000;195349000;-0,777700423;-1,222179023;3,267743774;0,122540976;107;110;152;119;127;0,524182009;16;35966;164997;-116944;-234965;110907;114157;181247;79944;192;-18615;630019;741042;200979
CIEL3.SA;Financeiro;CIELO S.A. - INSTITUIÇÃO DE PAGAMENTO;2022;13816771584;95968043008;66064208,8;1714680064;2239392000;1753056000;-0,021890879;-0,85602737;24,95475062;6,013735372;89;66;171;103,75;117,5;0,523140649;0;1882866;93007984;-1724575;-1739366;3623321;78390069;980808;9097199;0;-235968;83913205;12054841;94890850
MYPK3.SA;Consumo Cíclico;IOCHPE MAXION S.A.;2015;2456489984;5533889024;17000000;119849000;73382000;278360000;-0,569446041;-0,556100606;6,049941176;1,088737122;64;61;79;67;77,5;0,521855873;0;739255;865496;-354010;-442426;1684702;936491;3358914;1686380;73020;0;3088750;2445139;1604751
BRFS3.SA;Consumo não Cíclico;BRF S.A.;2021;8825622528;47077765120;104165730;437384000;1517632000;14518170000;-0,969873338;-0,812530979;3,198924157;0,111661625;157;147;168;157,25;169;0,519091566;346855;7528820;4039155;-3582311;-7155909;3203068;14411927;13040862;6149814;7113;0;21225289;25852475;11914830
TOTS3.SA;Tecnologia da Informação;TOTVS S.A.;2020;2604165888;2542240000;42347414,09;294959008;125818000;444459000;-0,336363966;0,024358789;5,965218877;1,329212433;91;111;46;84,75;87;0,517884314;179308;1027733;1497229;-58778;-1356413;146806;99305;364447;1586177;3476;-433563;2040031;502209;2704270
DXCO3.SA;Materiais Básicos;DEXCO S.A.;2018;4634867200;4987219968;35000000;431796000;168508000;462658000;-0,06670586;-0,070651138;11,33702857;2,783241428;59;75;56;62,25;68,5;0,517410168;0;1162241;1214155;-272816;-565858;704413;441289;3238781;421912;50968;0;2072546;2914674;2376396
CPLE3.SA;Utilidade Pública;CIA PARANAENSE DE ENERGIA - COPEL;2018;16336214016;19593885696;11749961;1444003968;1664773000;3052690000;-0,52697327;-0,166259604;121,8943626;30,16853912;80;16;63;59,75;64;0,514173347;125065;1948409;2944091;-1251965;-1039045;3297928;1419243;10840663;6029097;2368234;-548761,1987;6695114;12898772;5017565
WIZC3.SA;Financeiro;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;2014;98927000;58250000;8190347,83;85060000;9675000;6506000;12,07408546;0,698317597;9,385395317;8,557970958;11;64;18;26;11;0,510809408;88148;8720;0;-2086;-57704;300;8062;3321;13563;0;-10102;31735;26515;96868
CRFB3.SA;Consumo não Cíclico;ATACADÃO S.A.;2019;14705000448;30207000576;33617184,16;1328000000;3574000000;8684000000;-0,847075081;-0,513192301;38,50360606;9,0740659;116;39;93;91;112,5;0,510660607;287000;5322000;0;-683000;-9668000;201000;12187000;12915000;2328000;535000;0;20059000;10148000;5609000
MULT3.SA;Financeiro;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;2013;3819337984;2578309888;31020543,45;284608992;23705000;35550000;7,005878819;0,481333955;8,174855123;5,666986679;21;72;25;34,75;22,5;0,510059671;121120;210479;242249;-160702;-218220;210573;117530;17371;342720;4796290;-42173;483758;2094552;573848
EVEN3.SA;Consumo Cíclico;EVEN CONSTRUTORA E INCORPORADORA S.A.;2022;2727424000;3970700032;28976296;195032000;52985000;110481000;0,765299011;-0,313112555;5,730742949;1,737057104;69;128;87;88,25;92,5;0,508136048;940353;29698;936301;-42784;-396924;132711;111750;17009;275;37283;-72502;2056378;1914322;1906352
ALUP3.SA;Utilidade Pública;ALUPAR INVESTIMENTO S/A;2014;3878309120;5049862144;12930000;751657984;2829000;61244000;11,27316936;-0,231997031;57,13286806;19,86180243;12;21;56;25,25;9;0,503989235;259918;337692;1405270;-314180;-77973;541402;82622;2860721;156319;312136;-15278;1093591;3956271;2002880
FESA3.SA;Materiais Básicos;CIA FERRO LIGAS DA BAHIA - FERBASA;2015;1336270976;308871008;16337113,15;173700000;32102000;28568000;5,080229628;3,326307557;9,632233394;5,779750052;15;55;6;22,75;7;0,503126117;42178;40641;153046;-61861;-138894;1963;67782;613052;2371;124;-37804;225931;77625;235865
KLBN3.SA;Materiais Básicos;KLABIN S.A.;2021;7086226944;34989481984;49947357,18;3404873984;28540000;5422000000;-0,372026193;-0,797475511;67,16925211;16,40693105;118;41;164;110,25;126,5;0,500092172;2017235;6405200;2808514;-1611638;-2035971;1859300;2504827;20616716;142384;273436;0;5570841;29418639;11230949
AMBP3.SA;Utilidade Pública;AMBIPAR PARTICIPACOES E EMPREENDIMENTOS S/A;2020;1225750016;418411008;3510266,52;49523000;2579000;7501000;5,602186375;1,929535774;13,10804556;6,560488522;32;88;6;39,5;18;0,497707184;0;591608;217917;-69217;-29667;44876;17803;356514;392121;0;0;165649;252762;809525
GOAU3.SA;Materiais Básicos;METALURGICA GERDAU S.A.;2014;31240656896;32012767232;4563598;1105292032;1576355000;6457237000;-0,828828951;-0,024118825;241,1975012;59,87893111;84;5;44;54,25;62;0,497375473;2828064;3111608;4438676;-2071898;-2270026;2843706;3236362;22132447;14195514;1394383;118841;8565490;23447277;10378348
PORT3.SA;Bens Industriais;WILSON SONS S.A.;2021;2355276032;3369167104;26125935,71;223759008;400000;32006000;5,991158158;-0,30093226;7,564631349;4,811503851;39;130;87;73,75;63;0,495293991;0;373695;273972;-183257;-445672;361261;159846;4023119;157666;343494;-2288;772165;2597002;647667
CCRO3.SA;Bens Industriais;CCR S.A.;2015;3904312064;17779181568;49099000;786870976;87878000;414071000;0,90032863;-0,780399787;15,02621186;4,011617333;35;43;98;52,75;56;0,495227877;0;2296420;909174;-3015453;-499498;6097929;280296;774587;11353202;1327206;-5734;7467459;10311723;3205594
GGPS3.SA;Bens Industriais;GPS PARTICIPACOES E EMPREENDIMENTOS S.A.;2020;738707008;3743660032;43016872;282646016;212819000;412929000;-0,315509407;-0,80267786;5,570585049;1,034222093;89;113;160;112,75;131;0,494532681;102300;731669;0;-175670;-476353;330798;77581;258709;1450530;0;-15349;1755140;1988520;833969
GMAT3.SA;Consumo não Cíclico;GRUPO MATEUS S.A.;2020;5707539968;2491171072;15000000;726268992;17208000;10269000;69,7244125;1,291107195;47,4179328;47,03946625;13;44;12;20,5;3;0,493267774;0;2112385;1305458;-228623;-2119725;128352;944604;1938498;450;0;-3102;1361330;1129841;3417843
KLBN3.SA;Materiais Básicos;KLABIN S.A.;2016;7100336128;22213392384;55787212,32;2481946112;39558000;1954976000;0,269553239;-0,680357867;43,48951666;10,83706632;47;29;99;55,5;61;0,492710993;591303;5872720;1625380;1151934;-998540;2838109;634856;12995407;120264;555345;0;4143664;18069729;8089403
TRIS3.SA;Consumo Cíclico;TRISUL S.A.;2018;600491008;486592000;3500000;76998000;1767000;101000000;-0,237643564;0,23407497;20,99942857;5,189554103;67;53;39;56,5;57,5;0,492490308;0;99436;313281;-11429;-85775;130520;29709;7734;1219;24571;0;328146;158446;412717
VVEO3.SA;Saúde;CM HOSPITALAR S.A.;2020;1201027968;3394191104;6917194,1;121766000;338841000;292365000;-0,583513758;-0,646151931;16,60338054;3,697550273;112;76;136;109;123;0,490834868;97500;937334;978549;-351445;-441450;734460;955882;357048;880391;4397;-115546;2064600;1329591;2013383
LREN3.SA;Consumo Cíclico;LOJAS RENNER S.A.;2013;1493252992;3022270976;22599467,07;407404000;49765000;1000;407403;-0,505916907;17,02715076;203705,6303;1;50;77;32,25;18;0,490552033;0;801592;1572443;-120069;-1852306;735599;471384;1063348;322203;63;-381004;1932589;1089682;2374035
ODPV3.SA;Saúde;ODONTOPREV S.A.;2018;1031688000;615896000;21700000;285276992;27214000;68257000;3,179454005;0,675100991;12,14640516;4,79510354;26;73;24;37,25;18;0,48929081;460394;21142;154697;-8230;-506556;0;19181;24314;752368;8054;-80495;517085;98811;636233
ODPV3.SA;Saúde;ODONTOPREV S.A.;2019;1116493056;652249024;24500000;284820992;32411000;79352000;2,589336022;0,711758876;10,62534661;4,128944383;29;85;20;40,75;19;0,488516923;517210;27067;161666;-13729;-612237;0;15289;68188;758733;9453;-116370;499943;152306;705943
EZTC3.SA;Consumo Cíclico;EZ TEC EMPREEND. E PARTICIPACOES S.A.;2018;2637011968;337064000;19000000;102160000;10392000;34976000;1,920860018;6,823475565;4,376842105;3,760509427;32;97;3;41;26;0,487705;465117;29357;0;-18610;-139207;25827;14882;3334;2014;269495;-5798;204388;132676;494474
DXCO3.SA;Materiais Básicos;DEXCO S.A.;2014;4608900096;4188207104;54100000;393560000;99472000;262567000;0,498893616;0,100447037;6,274676525;1,843227698;44;72;37;49,25;53,5;0,486352761;0;1081089;864435;-317786;-596970;1015610;166832;3715882;554137;1514;0;1560728;2627479;1945524
DXCO3.SA;Materiais Básicos;DEXCO S.A.;2019;4932168192;5782519808;40000000;405727008;396820000;590926000;-0,313404711;-0,147055547;9,1431752;2,092327558;75;89;57;74;80;0,486045191;0;1243223;1135209;-263521;-654703;871865;625279;3566330;719839;127010;0;2149913;3632607;2378432
ALPA3.SA;Consumo Cíclico;ALPARGATAS S.A.;2014;2100903936;1545661952;19621000;286528000;42495000;140047000;1,04594172;0,359226015;13,6031293;4,013559689;40;57;28;41,25;36;0,483761927;169012;316610;914957;-167012;-1173226;295931;396898;698095;669947;2042;-94895;995623;550039;1400579
ALPA3.SA;Consumo Cíclico;ALPARGATAS S.A.;2012;1489858944;918310016;16345700;309067008;37151000;120400000;1,567001728;0,622392131;17,9081537;5,416137323;41;50;20;38;29;0,483072502;494078;122830;694169;-72863;-981047;188406;359079;494369;243909;33564;-75842;755459;324372;1311077
COGN3.SA;Consumo Cíclico;COGNA EDUCAÇÃO S.A.;2013;2618689024;1460472960;17730788,05;516571008;198243000;413712000;0,248624666;0,793041772;28,13412571;7,356104204;52;37;20;40,25;33;0,48206564;394739;24193;0;-93383;-534804;113178;79602;470121;2606353;1600;-2014;479092;981381;418932
GRND3.SA;Consumo Cíclico;GRENDENE S.A.;2013;2067960064;301382016;7220000;434004992;2327000;14488000;28,95617007;5,861590786;59,11149474;30,72135642;11;25;4;12,75;2;0,480610925;392665;39360;900048;-79484;-594469;101909;39792;315087;34847;877;-4817;285066;16316;1332073
MTRE3.SA;Consumo Cíclico;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;2020;1007433984;313756992;17600800;49083000;8327000;1089000;44,07162534;2,210873414;1,78868006;23,03570104;15;133;5;42;19;0,477559266;543181;223197;150642;-3900;-101685;26624;12636;14604;2399;259;-4150;212583;101174;917020
ENEV3.SA;Utilidade Pública;ENEVA S.A;2019;6900081152;6963062784;45751154,05;599080000;92845000;617879000;-0,030425051;-0,009045105;12,0943145;3,006104824;66;79;50;65,25;58,5;0,476600832;270652;1517583;695181;-588770;-271136;283498;598155;8805604;1381806;5330;-67561;1352928;5610135;2483416
GMAT3.SA;Consumo não Cíclico;GRUPO MATEUS S.A.;2022;7541984768;5721952768;7318229,16;1064795008;28046000;48531000;20,94051241;0,318078823;144,4989977;46,67452535;19;19;37;23,5;4;0,47634864;0;1795647;2548256;-460636;-3433758;273105;2008574;4221000;4515;20;177475;2753346;2968607;4343903
GRND3.SA;Consumo Cíclico;GRENDENE S.A.;2012;1953561984;337889984;7200000;429891008;2444000;6702000;63,14368964;4,78165106;58,70708444;47,4440287;11;24;6;13;2;0,475528731;465032;14489;806149;-72460;-519345;123583;56806;216113;19078;877;-3719;323063;14827;1285670
DESK3.SA;Comunicações;DESKTOP S.A.;2020;115223000;289355008;1696000;26593000;348000;3250000;7,182461538;-0,601793655;14,67983491;7,110741082;29;81;125;66;56;0,474789887;24835;54941;29254;-11598;-65229;29970;44365;228085;37403;0;-3791;101186;188169;109030
ALPA3.SA;Consumo Cíclico;ALPARGATAS S.A.;2019;2734592000;1787448064;40658600;259335008;37373000;77435000;2,349067063;0,529886129;5,378355575;2,651593958;30;105;24;47,25;33;0,473560958;0;566263;883288;-94223;-1437882;176925;350505;1167595;314368;2294;-306218;1256495;530953;1449551
